Maturity,Interpolated Zero Rates
16.290836120401337,0.02636529300106842
16.390903010033444,0.026388528151750402
16.49096989966555,0.02641114897965223
16.591036789297657,0.026433179045940877
16.691103678929764,0.026454641911783327
16.79117056856187,0.026475561138346558
16.891237458193977,0.02649596028679754
16.991304347826084,0.026515862918303254
17.091371237458194,0.02653529259403068
17.1914381270903,0.02655427287514679
17.291505016722407,0.026572827322818564
17.391571906354514,0.026590979498212975
17.49163879598662,0.02660875296249701
17.591705685618727,0.026626171276837633
17.691772575250834,0.026643258002401828
17.79183946488294,0.026660036700356573
17.891906354515047,0.026676530931868846
17.991973244147157,0.02669276425810562
18.092040133779264,0.026708760240233876
18.19210702341137,0.026724542439420587
18.292173913043477,0.026740134416832734
18.392240802675584,0.026755559733637295
18.49230769230769,0.02677084195100124
